AVG: 288.02777777777777 3.777777777777778  MAX: 290.0833333333333 9.333333333333334  MIN: 284.6666666666667 1.0 
AVG: 288.02777777777777 3.777777777777778  MAX: 290.0833333333333 9.333333333333334  MIN: 284.6666666666667 1.0 
AVG: 288.02777777777777 3.777777777777778  MAX: 290.0833333333333 9.333333333333334  MIN: 284.6666666666667 1.0 
AVG: 287.5 3.777777777777778  MAX: 290.0833333333333 9.333333333333334  MIN: 283.0833333333333 1.0 
AVG: 287.5 3.777777777777778  MAX: 290.0833333333333 9.333333333333334  MIN: 283.0833333333333 1.0 
AVG: 287.5 3.777777777777778  MAX: 290.0833333333333 9.333333333333334  MIN: 283.0833333333333 1.0 
AVG: 287.5 3.777777777777778  MAX: 290.0833333333333 9.333333333333334  MIN: 283.0833333333333 1.0 
AVG: 287.5 3.777777777777778  MAX: 290.0833333333333 9.333333333333334  MIN: 283.0833333333333 1.0 
AVG: 287.30555555555554 3.777777777777778  MAX: 290.0833333333333 9.333333333333334  MIN: 282.5833333333333 1.0 
AVG: 286.8055555555556 1.0  MAX: 289.25 1.0  MIN: 282.4166666666667 1.0 
AVG: 286.8055555555556 1.0  MAX: 289.25 1.0  MIN: 282.4166666666667 1.0 
AVG: 286.8055555555556 1.0  MAX: 289.25 1.0  MIN: 282.4166666666667 1.0 
AVG: 286.8055555555556 1.0  MAX: 289.25 1.0  MIN: 282.4166666666667 1.0 
AVG: 286.8055555555556 1.0  MAX: 289.25 1.0  MIN: 282.4166666666667 1.0 
AVG: 286.7777777777778 1.0  MAX: 289.1666666666667 1.0  MIN: 282.4166666666667 1.0 
AVG: 286.5277777777778 1.0  MAX: 289.1666666666667 1.0  MIN: 281.6666666666667 1.0 
AVG: 286.5277777777778 1.0  MAX: 289.1666666666667 1.0  MIN: 281.6666666666667 1.0 
AVG: 286.5277777777778 1.0  MAX: 289.1666666666667 1.0  MIN: 281.6666666666667 1.0 
AVG: 286.3888888888889 1.0  MAX: 288.8333333333333 1.0  MIN: 281.6666666666667 1.0 
AVG: 286.3888888888889 1.0  MAX: 288.8333333333333 1.0  MIN: 281.6666666666667 1.0 
AVG: 286.3888888888889 1.0  MAX: 288.8333333333333 1.0  MIN: 281.6666666666667 1.0 
AVG: 285.6944444444444 1.0  MAX: 288.8333333333333 1.0  MIN: 281.6666666666667 1.0 
AVG: 285.6944444444444 1.0  MAX: 288.8333333333333 1.0  MIN: 281.6666666666667 1.0 
AVG: 285.6944444444444 1.0  MAX: 288.8333333333333 1.0  MIN: 281.6666666666667 1.0 
